# Absorption coefficient of pure water compiled from the
# following papers:
# Ultraviolet (250--550 nm) absorption spectrum of pure water
# John D. Mason, Michael T. Cone, and Edward S. Fry
# R. M. Pope and E. S. Fry, "Absorption spectrum (380-700nm) of pure
# water. II. Integrating cavity measurements," Appl. Opt., 36,8710--8723,
# (1997)
# D. J. Segelstein, "The complex refractive index of water," University of
# Missouri-Kansas City, (1981).
#
# Column 1: wavelength [nm]
# Column 2: absorption coefficient [cm^-1]
4.11538e+04	1.10171e+03
4.17267e+04	1.11387e+03
4.23075e+04	1.12465e+03
4.28965e+04	1.13434e+03
4.34936e+04	1.14373e+03
4.40991e+04	1.15315e+03
4.47130e+04	1.16259e+03
4.53354e+04	1.17127e+03
4.59665e+04	1.17938e+03
4.66064e+04	1.18853e+03
4.72552e+04	1.19555e+03
4.79130e+04	1.19921e+03
4.85800e+04	1.19947e+03
4.92563e+04	1.19947e+03
4.99420e+04	1.19958e+03
5.06372e+04	1.20045e+03
5.13421e+04	1.20139e+03
5.20568e+04	1.20169e+03
5.27815e+04	1.19443e+03
5.35162e+04	1.18722e+03
5.42612e+04	1.17922e+03
5.50166e+04	1.17011e+03
5.57825e+04	1.16106e+03
5.65590e+04	1.15160e+03
5.73463e+04	1.14204e+03
5.81446e+04	1.13152e+03
5.89541e+04	1.11811e+03
5.97747e+04	1.10486e+03
6.06068e+04	1.08940e+03
6.14505e+04	1.07339e+03
6.23060e+04	1.05806e+03
6.31733e+04	1.04353e+03
6.40527e+04	1.02910e+03
6.49444e+04	1.01389e+03
6.58485e+04	9.98911e+02
6.67651e+04	9.83363e+02
6.76945e+04	9.67807e+02
6.86369e+04	9.51787e+02
6.95924e+04	9.35547e+02
7.05612e+04	9.19523e+02
7.15434e+04	9.03735e+02
7.25394e+04	8.88261e+02
7.35492e+04	8.73082e+02
7.45730e+04	8.58700e+02
7.56111e+04	8.44913e+02
7.66637e+04	8.29399e+02
7.77309e+04	8.12899e+02
